"FSCS Key","Library Name","Locale","Service Area Population","Total Circulation","Percentage of Children's Material Circulation","Electronic Material Circulation","Print Material Circulation","Other Physical Item Circulation","Central Library","Branch Library","Bookmobiles","Internet Computers","Computer Uses","Wireless Sessions","Total Library Programs","Children's Programs","Young Adult Programs","Adult Programs","Total Program Attendance","Children's Program Attendance","Adult Program Attendance","General Interest Program Attendance","General Interest Programs","Local Revenue ($)","State Revenue ($)","Federal Revenue ($)","Other Revenue ($)","Total Revenue ($)","Hours/Year","Physical Visits","Reference Transactions","Registered Users","Inter-library Loans to Other Library","Inter-library Loans from Other Library"
"PA0053","SEWICKLEY PUBLIC LIBRARY","Suburban",14121,347380,38,68732,278648,961,1,0,0,36,14946,27572,1055,466,141,448,23072,13227,3629,0,0,798739,96070,3078,761193,1659080,3487,144802,12809,13806,67543,61806
"PA0055","BUTLER AREA PUBLIC LIBRARY","Town",30732,105226,34,15613,89613,105,1,0,0,6,4521,1541,242,85,38,115,18607,5636,12584,0,4,73506,189093,10,401153,663762,3156,92000,5064,7823,9096,7029
"PA0057","EVANS CITY PUBLIC LIBRARY","Suburban",5265,10551,43,949,9602,18,1,0,0,3,393,111,104,81,6,15,1343,884,124,134,2,25330,22753,0,43903,91986,2028,10314,1160,1971,2135,2435
"PA0058","MARS AREA PUBLIC LIBRARY","Suburban",23659,60742,64,6179,54563,174,1,0,0,6,1548,552,244,205,10,29,3856,3672,161,0,0,192182,29562,0,87385,309129,2496,83538,1560,11563,10013,5620
"PA0059","SOUTH BUTLER COMMUNITY LIBRARY","Suburban",7694,45585,60,4758,40827,643,1,0,0,4,731,456,411,153,13,213,7620,4438,1865,1231,32,54172,35075,0,103753,193000,1664,23852,6760,7730,4360,7211
"PA0060","ZELIENOPLE PUBLIC LIBRARY","Suburban",12482,40849,43,3524,37325,1293,1,0,0,6,1237,398,424,241,31,117,3487,1695,1487,248,35,58183,50901,49649,116878,275611,2543,16500,1850,6409,5138,3348
"PA0062","ELLWOOD CITY AREA PUB LIBRARY","Town",16502,82080,17,5182,76898,0,1,0,0,16,3721,3913,163,81,24,58,2984,1125,1588,0,0,171310,61924,0,32344,265578,2496,18080,967,16789,4610,1577
"PA0066","GROVE CITY COMMUNITY LIBRARY","Town",14800,49552,53,4342,45210,1091,1,0,0,14,849,16538,352,252,2,83,3765,1666,878,1192,15,36300,32414,7077,45122,120913,2028,31127,2750,4437,351,1093
"PA0068","COMMUNITY LIBRARY OF THE SHENANGO VALLEY","Suburban",33635,42506,31,4539,37967,573,1,1,0,21,4279,15298,732,220,89,322,3377,1816,886,230,101,185607,289940,30000,200877,706424,4377,52146,35652,13499,305,884
"PA0069","CAMBRIDGE SPRINGS PUB LIBRARY ASSOCIATION","Town",7979,17765,41,1854,15911,366,1,0,0,4,1418,6704,48,24,0,12,1728,1163,182,383,12,49036,17689,0,27674,94399,2280,7258,599,903,102,500
"PA0070","MARGARET SHONTZ MEM LIBRARY","Town",3959,14176,20,1609,12567,146,1,0,0,3,424,2882,72,43,3,12,1205,553,468,161,14,39350,17689,0,25368,82407,1900,7214,160,814,73,4
"PA0071","JAMES A STONE MEMORIAL LIBRARY","Rural",3271,9899,47,645,9254,127,1,0,0,7,625,8740,78,57,6,7,889,779,28,66,8,42664,17689,0,18776,79129,1699,4890,1037,393,149,191
"PA0072","LINESVILLE COMMUNITY PUBLIC LIBRARY","Rural",4930,15487,34,929,14558,142,1,0,0,5,134,9182,216,137,7,20,2812,1657,203,766,52,42664,17689,0,15296,75649,1600,5478,200,527,161,245
"PA0073","SAEGERTOWN AREA LIBRARY","Town",3766,20020,42,1828,18192,432,1,0,0,5,591,7067,115,56,19,23,1022,708,108,57,17,42092,17689,9853,28729,98363,2028,1820,520,640,153,101
"PA0074","BENSON MEMORIAL LIBRARY, INC.","Town",13299,52147,37,4582,47565,443,1,0,0,8,2034,22927,136,96,3,4,1872,823,14,957,33,141318,151074,0,203687,496079,2470,29969,5250,1852,638,201
"PA0076","ALBION AREA PUBLIC LIBRARY","Town",1528,15550,38,1240,14310,110,1,0,0,3,320,907,63,39,13,11,659,475,56,0,0,13880,4385,5231,39304,62800,1288,5922,183,353,1892,3020
"PA0077","CORRY PUBLIC LIBRARY","Town",11422,60116,43,5870,54246,1076,1,0,0,8,3578,2723,171,133,8,28,3230,2722,264,157,2,247014,43599,0,41900,332513,2674,26526,6517,1840,8710,6753
"PA0080","MCCORD MEMORIAL LIBRARY","Town",10635,40919,38,4934,35985,437,1,0,0,7,882,1525,201,195,3,2,2074,1944,26,77,1,87632,42364,65064,59102,254162,2244,20540,442,1258,3925,7510
"PA0081","UNION CITY PUBLIC LIBRARY","Town",6330,19866,36,3216,16650,186,1,0,0,8,1277,903,81,56,8,11,1062,556,57,397,6,43916,25386,6626,32484,108412,2290,6356,988,699,2346,3830
"PA0082","WATERFORD PUBLIC LIBRARY","Rural",1476,17147,41,1490,15657,220,1,0,0,2,93,1181,41,21,0,20,357,254,103,0,0,27293,4159,2358,12220,46030,1302,5600,318,535,1133,4163
"PA0084","SUGAR GROVE FREE LIBRARY","Rural",4813,8005,21,2111,5894,46,1,0,0,3,155,326,144,87,5,44,1734,698,289,714,8,16500,14990,5953,17246,54689,1760,3645,449,410,65,135
"PA0085","TIDIOUTE LIBRARY ASSOCIATION, INC.","Rural",626,4415,17,181,4234,35,1,0,0,4,142,322,66,6,0,58,303,59,218,26,2,11250,3220,0,7807,22277,1284,2734,54,218,42,109
"PA0086","WARREN LIBRARY ASSOCIATION","Town",26392,90383,31,14276,76107,1057,1,0,0,12,2621,1872,152,107,27,18,5260,4222,393,0,0,225000,1180360,257174,287923,1950457,2754,45901,1134,4746,692,844
"PA0087","YOUNGSVILLE PUBLIC LIBRARY","Town",4738,8805,19,2250,6555,28,1,0,0,7,9814,3310,226,100,35,71,2585,1082,612,586,20,25688,0,0,36029,61717,1352,13121,808,770,108,258
"PA0088","CLARION FREE LIBRARY","Town",18657,27825,38,4466,23359,0,1,0,0,11,3120,1248,79,79,0,0,1186,1186,0,0,0,66808,87436,0,38274,192518,2950,10920,900,1444,74,366
"PA0090","KNOX PUBLIC LIBRARY","Rural",7544,18530,40,1529,17001,124,1,0,0,5,997,1268,54,54,0,0,1178,1178,0,0,0,16598,25097,0,121038,162733,2157,7576,918,938,183,148
"PA0091","REDBANK VALLEY PUBLIC LIBRARY","Rural",7767,11163,21,2370,8793,10,1,0,0,5,648,800,91,34,0,28,1075,688,122,265,29,4844,23076,0,75378,103298,2228,7889,1300,1465,164,134
"PA0092","ECCLES LESHER MEMORIAL LIBRARY","Rural",5056,9355,19,729,8626,7,1,0,0,7,643,2774,128,80,22,26,1683,986,541,0,0,6992,29286,0,123265,159543,1510,10955,2647,3089,166,11
"PA0093","DUBOIS PUBLIC LIBRARY","Town",19358,43356,33,11133,32223,78,1,0,0,6,2897,2389,216,117,6,11,2246,1269,98,875,82,140268,67109,0,29629,237006,2728,13746,5503,4004,272,542
"PA0096","REBECCA M ARTHURS MEM LIBRARY","Town",11316,20709,46,1954,18755,38,1,0,0,12,2522,11000,175,112,43,17,3333,2955,156,72,3,45638,61987,6813,76516,190954,2229,15630,1050,2900,105,157
"PA0097","PUNXSUTAWNEY MEMORIAL LIBRARY","Town",15490,23882,31,4575,19307,1375,1,0,0,8,701,12500,208,103,31,74,720,364,284,0,0,51086,34624,0,17764,103474,2250,17198,4500,3530,111,262
"PA0098","REYNOLDSVILLE PUBLIC LIBRARY","Town",5095,3296,12,446,2850,0,1,0,0,4,791,262,41,17,8,14,240,115,90,20,2,9783,20029,0,21255,51067,1976,5952,1225,1970,20,28
"PA0099","SUMMERVILLE PUBLIC LIBRARY","Rural",1720,4076,29,297,3779,0,1,0,0,11,330,5564,37,12,3,11,2218,1318,363,470,11,8033,9937,0,13671,31641,1892,3534,160,437,151,19
"PA0101","OIL CITY LIBRARY","Town",36213,111676,40,16071,95605,1291,1,2,0,17,8024,6247,451,278,90,72,5302,3444,482,806,11,232211,422335,29111,374585,1058242,6101,64080,4537,8804,25,709
"PA0103","MURRYSVILLE COMMUNITY LIBRARY","Suburban",28783,116417,48,17802,98615,330,1,0,0,10,1428,3137,285,123,57,95,6311,2225,1866,1821,10,515830,617551,102499,67759,1303639,2544,56312,2267,6662,10638,10003
"PA0104","GREENSBURG HEMPFIELD AREA LIB","Suburban",73274,144383,34,33031,111352,973,1,1,0,17,4124,2643,682,485,77,63,19595,7647,2610,8489,57,194685,927116,0,386644,1508445,3726,59664,24500,7092,11061,14942
"PA0106","NORWIN PUB LIB ASSOC","Suburban",36605,165331,43,21782,143549,7,1,0,0,11,5827,2123,273,183,2,88,5744,4265,1460,0,0,512607,116663,0,125977,755247,2710,61350,12215,7433,11785,15855
"PA0107","JEANNETTE PUBLIC LIBRARY","Suburban",12948,14847,18,1845,13002,8,1,0,0,8,1266,680,20,10,1,2,739,166,164,397,7,78691,36030,0,30466,145187,1792,12308,2931,938,4698,1657
"PA0108","ADAMS MEMORIAL LIBRARY","Suburban",48983,109902,42,18673,91229,44,1,1,0,16,2530,1975,262,245,2,15,4594,4325,238,0,0,75699,139931,0,436072,651702,3615,71455,3267,7222,20062,15358
"PA0109","LIGONIER VALLEY LIBRARY","Town",12092,65526,39,8560,56966,22,1,0,0,11,2109,3471,76,37,7,20,1111,605,318,92,12,9707,50569,0,188832,249108,2600,46479,1508,3109,6365,6717
"PA0110","MONESSEN PUBLIC LIBRARY","Suburban",9541,11256,29,1690,9566,0,1,0,0,6,2508,1572,126,100,20,4,550,411,65,22,2,54631,44518,4915,64565,168629,2060,20204,826,1160,5046,1390
"PA0111","MT PLEASANT FR PUB LIB ASSOC","Suburban",14364,22013,34,5263,16750,3,1,0,0,9,1821,792,249,128,0,121,1569,1138,431,0,0,10254,41115,0,69412,120781,2324,22839,1400,1925,2919,3003
"PA0112","NEW FLORENCE COMMUNITY LIBRARY","Rural",2422,11187,23,2399,8788,0,1,0,0,3,404,639,94,39,8,45,546,283,210,53,2,3292,13009,576,37161,54038,1791,9592,424,612,2533,1422
"PA0113","PEOPLES LIBRARY","Suburban",40970,35783,35,5618,30165,1,1,1,0,8,2754,2239,235,149,19,31,3602,1978,160,1401,36,93243,79430,0,74177,246850,3875,27418,371,2704,4642,5162
"PA0114","BELLE VERNON PUBLIC LIBRARY","Suburban",7293,7329,21,1561,5768,0,1,0,0,2,448,744,38,24,0,14,238,151,87,0,0,6792,12259,0,34967,54018,2195,7370,287,462,1788,1241
"PA0116","SCOTTDALE PUBLIC LIBRARY","Suburban",14695,35055,46,5742,29313,13,1,0,0,16,2096,1457,426,282,40,92,7983,4100,898,1230,12,43342,66493,0,208177,318012,2340,30563,3010,2043,6518,3593
"PA0118","TRAFFORD COMMUNITY PUBLIC LIB","Suburban",3317,3769,20,1047,2722,8,1,0,0,3,195,302,56,38,6,11,370,250,28,85,1,3158,9607,0,15745,28510,1872,4905,104,393,1135,658
"PA0119","VANDERGRIFT PUB LIBRARY ASSOC","Suburban",6465,20976,45,3590,17386,16,1,0,0,6,1209,396,88,18,1,29,1356,224,143,980,40,30551,22729,0,35814,89094,2137,2699,3900,1321,2411,3714
"PA0126","MARTINSBURG COMMUNITY LIBRARY","Town",4785,22531,51,2932,19599,5,1,0,0,6,580,4268,127,73,0,46,1452,1007,312,133,8,21042,28270,2065,99799,151176,1656,8541,361,1618,904,1216
"PA0128","TYRONE-SNYDER TWNSHP PUB LIB","Town",9762,19813,34,3274,16539,74,1,0,0,6,918,26621,94,70,7,13,1566,1044,233,262,4,26509,36116,2000,182842,247467,1703,10000,2500,2865,738,1353
"PA0129","WILLIAMSBURG PUBLIC LIBRARY","Rural",6067,5617,32,617,5000,8,1,0,0,15,398,1992,10,7,1,2,237,111,24,0,0,11695,26159,1811,57850,97515,1248,2249,194,1014,592,438
"PA0131","CARROLLTOWN PUBLIC LIBRARY","Town",1051,4535,38,674,3861,33,1,0,0,10,98,312,59,40,2,17,2469,995,1312,0,0,14903,9148,0,25556,49607,1706,3391,932,574,372,227
"PA0132","CRESSON PUBLIC LIBRARY","Town",1525,5198,34,720,4478,0,1,0,0,5,232,174,26,8,1,16,193,34,100,22,1,18271,9714,0,23362,51347,1785,3104,698,889,238,446
"PA0133","EBENSBURG FREE PUBLIC LIBRARY","Town",3404,22577,34,3978,18599,0,1,0,0,9,625,2010,104,53,3,30,1302,719,252,320,18,20403,15115,0,37889,73407,1622,11460,3469,3575,1399,1402
"PA0135","HASTINGS PUBLIC LIBRARY","Town",1213,2988,31,400,2588,0,1,0,0,8,312,700,13,5,3,3,103,15,30,50,2,15503,11368,0,32404,59275,2236,1250,525,482,168,252
